img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:00:01:06 +0200] "GET /scripts/view_artist_photo.php?artist=158&size=7 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:01:56:47 +0200] "GET /scripts/view_artist_photo.php?artist=3&size=1 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
2.68.231.239.mobile.tre.se - - [19/Sep/2013:02:00:06 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 304 175 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)"
2.68.231.239.mobile.tre.se - - [19/Sep/2013:02:00:07 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 304 174 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:00:10 +0200] "GET /scripts/view_artist_photo.php?artist=156&size=7 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:03:35 +0200] "GET /images/blog/uploads/1306171850.JPG HTTP/1.1" 200 36723 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:07:06 +0200] "GET /scripts/view_artist_photo.php?artist=10&size=2 HTTP/1.1" 200 37571 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
81-224-159-207-no225.tbcn.telia.com - - [19/Sep/2013:02:09:35 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 200 17337 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; sv-se) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"
81-224-159-207-no225.tbcn.telia.com - - [19/Sep/2013:02:09:36 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19709 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; sv-se) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"
81-224-159-207-no225.tbcn.telia.com - - [19/Sep/2013:02:09:36 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; sv-se) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:10:37 +0200] "GET /images/blog/uploads/201308080651.jpg HTTP/1.1" 200 36727 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-157-55-32-97.search.msn.com - - [19/Sep/2013:02:13:33 +0200] "GET /robots.txt HTTP/1.1" 200 302 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:13:56 +0200] "GET /images/blog/uploads/20130726-2.JPG HTTP/1.1" 200 36723 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-157-56-93-84.search.msn.com - - [19/Sep/2013:02:16:34 +0200] "GET /nyheter/2013-01-02/nu-smygstartar-vi-ssongen.htm HTTP/1.0" 200 36988 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:17:16 +0200] "GET /images/poddsnack/kapitulationen/erik.jpg HTTP/1.1" 200 36735 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-65-55-55-230.search.msn.com - - [19/Sep/2013:02:19:14 +0200] "GET /nyheter/2012-08-22/david-guetta-she-wolf-ft-sia.htm HTTP/1.1" 200 37257 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
msnbot-65-55-55-230.search.msn.com - - [19/Sep/2013:02:20:15 +0200] "GET /nyheter/2012-08-22/david-guetta-she-wolf-ft-sia.htm HTTP/1.0" 200 36994 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:20:48 +0200] "GET /scripts/view_artist_photo.php?artist=101&size=2 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-157-55-32-97.search.msn.com - - [19/Sep/2013:02:23:54 +0200] "GET /nyheter/2013-01-16/tipsa-oss.htm HTTP/1.1" 200 37219 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:24:19 +0200] "GET /scripts/view_artist_photo.php?artist=4&size=7 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:28:10 +0200] "GET /images/icons/twitter_icon.jpg HTTP/1.1" 200 36713 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:31:41 +0200] "GET /images/poddsnack/kapitulationen/1.jpg HTTP/1.1" 200 36729 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:35:11 +0200] "GET /scripts/view_artist_photo.php?artist=124&size=2 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-157-55-32-97.search.msn.com - - [19/Sep/2013:02:36:15 +0200] "GET /nyheter/2013-01-16/tipsa-oss.htm HTTP/1.0" 200 36956 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:38:54 +0200] "GET /images/blog/uploads/201308071937.JPG HTTP/1.1" 200 36727 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:42:49 +0200] "GET /scripts/view_artist_photo.php?artist=3&size=7 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:46:37 +0200] "GET /scripts/view_artist_photo.php?artist=149&size=2 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-65-55-55-230.search.msn.com - - [19/Sep/2013:02:47:20 +0200] "GET /nyheter/2012-08-22/david-guetta-she-wolf-ft-sia.htm HTTP/1.0" 200 36994 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:50:33 +0200] "GET /scripts/view_artist_photo.php?artist=155&size=7 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
router01.binero.net - - [19/Sep/2013:02:52:34 +0200] "GET / HTTP/1.0" 200 4705 "-" "-"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:54:25 +0200] "GET /images/highlight/sommar-i-p1.jpg HTTP/1.1" 200 36719 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:02:58:47 +0200] "GET /bilder/medlemmar/11-1.jpg HTTP/1.1" 200 36705 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:04:00 +0200] "GET /scripts/view_artist_photo.php?artist=8&size=2 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:03:04:19 +0200] "GET /artister/isabel-och-rebeccas-podcast HTTP/1.1" 200 36873 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:08:45 +0200] "GET /images/blog/uploads/1307180912.jpg HTTP/1.1" 200 36722 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:03:12:46 +0200] "GET /artister/20-minuter-det-pallar-du HTTP/1.1" 200 36872 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:12:46 +0200] "GET /scripts/view_artist_photo.php?artist=5&size=7 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:03:16:27 +0200] "GET /artister/pitbull-ft-christina-aguilera HTTP/1.1" 200 36882 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:16:57 +0200] "GET /images/blog/uploads/20130726-7.JPG HTTP/1.1" 200 36723 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:03:20:21 +0200] "GET /artister/john-de-sohn HTTP/1.1" 200 36848 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:21:09 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 304 175 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:03:23:54 +0200] "GET /artister/alex-ferrari HTTP/1.1" 200 36848 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:25:53 +0200] "GET /scripts/view_artist_photo.php?artist=61&size=7 HTTP/1.1" 200 37571 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
euros.nll.se - - [19/Sep/2013:03:26:47 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19710 "http://atmycasa.blogspot.se/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)"
euros.nll.se - - [19/Sep/2013:03:26:47 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.se/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)"
euros.nll.se - - [19/Sep/2013:03:26:47 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 200 17337 "http://atmycasa.blogspot.se/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:03:29:30 +0200] "GET /artister/magnatpodden HTTP/1.1" 200 36847 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:30:28 +0200] "GET /images/blog/uploads/usa5.jpg HTTP/1.1" 200 36711 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:34:53 +0200] "GET /scripts/view_artist_photo.php?artist=14&size=2 HTTP/1.1" 200 37571 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-157-55-32-97.search.msn.com - - [19/Sep/2013:03:37:54 +0200] "GET /nyheter/2013-01-16/tipsa-oss.htm HTTP/1.0" 200 36956 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:39:11 +0200] "GET /scripts/view_artist_photo.php?artist=150&size=7 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:45:48 +0200] "GET /scripts/view_artist_photo.php?artist=53&size=7 HTTP/1.1" 200 37569 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:03:49:12 +0200] "GET /avsnitt/olof-och-rickards-podcast/avsnitt-6---nara-doden-upplevelser.htm HTTP/1.1" 200 36945 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:03:50:20 +0200] "GET /kategori/underhallning/1 HTTP/1.1" 200 36849 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:50:51 +0200] "GET /images/blog/uploads/DSC_121.JPG HTTP/1.1" 200 36717 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:03:55:34 +0200] "GET /scripts/view_artist_photo.php?artist=50&size=2 HTTP/1.1" 200 37571 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:00:31 +0200] "GET /images/blog/uploads/1308201556.jpg HTTP/1.1" 200 36723 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:05:31 +0200] "GET /images/icons/itunes_icon.jpg HTTP/1.1" 200 36711 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:10:26 +0200] "GET /scripts/view_artist_photo.php?artist=6&size=7 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:04:14:30 +0200] "GET /latar/alesso/years-ft-matthew-koma.htm HTTP/1.1" 200 36882 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:15:28 +0200] "GET /images/blog/blogger/jensohlundthumb.jpg HTTP/1.1" 200 36733 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:20:41 +0200] "GET /images/blog/uploads/1307121329.jpeg HTTP/1.1" 200 36725 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:04:26:03 +0200] "GET /artister/camila-och-mireyas-podcast/ HTTP/1.1" 200 875 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:04:26:04 +0200] "GET /artister/camila-och-mireyas-podcast HTTP/1.1" 200 36876 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
crawl-66-249-78-36.googlebot.com - - [19/Sep/2013:04:27:33 +0200] "GET /img/alexochsigge.jpg HTTP/1.1" 200 36800 "-" "Googlebot-Image/1.0"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:27:45 +0200] "GET /scripts/view_artist_photo.php?artist=9&size=1 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:33:10 +0200] "GET /scripts/view_artist_photo.php?artist=13&size=1 HTTP/1.1" 200 37571 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
173.252.101.113 - - [19/Sep/2013:04:36:18 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 206 9329 "http://atmycasa.blogspot.com/2013/09/vart-kommer-allt-ifran.html" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.101.116 - - [19/Sep/2013:04:36:18 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 206 9329 "http://atmycasa.blogspot.com/2013/09/vart-kommer-allt-ifran.html" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.101.113 - - [19/Sep/2013:04:36:18 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 206 9329 "http://atmycasa.blogspot.com/2013/09/vart-kommer-allt-ifran.html" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.102.116 - - [19/Sep/2013:04:36:19 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 206 19759 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.102.113 - - [19/Sep/2013:04:36:19 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 206 18645 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.102.114 - - [19/Sep/2013:04:36:19 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 206 17386 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:38:25 +0200] "GET /scripts/view_artist_photo.php?artist=28&size=7 HTTP/1.1" 200 37571 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:44:55 +0200] "GET /scripts/view_artist_photo.php?artist=6&size=1 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
90-225-56-3-no94.bredband.skanova.com - - [19/Sep/2013:04:47:06 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19710 "http://atmycasa.blogspot.se/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
90-225-56-3-no94.bredband.skanova.com - - [19/Sep/2013:04:47:06 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.se/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
90-225-56-3-no94.bredband.skanova.com - - [19/Sep/2013:04:47:06 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 200 17337 "http://atmycasa.blogspot.se/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
clnt.walleniuslines.com - - [19/Sep/2013:04:49:30 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 304 175 "-" "Mozilla/4.0 (compatible;)"
msnbot-157-56-92-161.search.msn.com - - [19/Sep/2013:04:49:39 +0200] "GET /robots.txt HTTP/1.1" 200 302 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:51:00 +0200] "GET /images/blog/uploads/DSC_052.JPG HTTP/1.1" 200 36717 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-157-56-92-161.search.msn.com - - [19/Sep/2013:04:51:15 +0200] "GET /blogg/ganzgenau/ HTTP/1.1" 200 775 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:04:56:39 +0200] "GET /scripts/view_artist_photo.php?artist=7&size=1 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:05:02:30 +0200] "GET /images/blog/uploads/20130726-5.JPG HTTP/1.1" 200 36722 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-157-55-32-237.search.msn.com - - [19/Sep/2013:05:06:58 +0200] "GET /artister/sr-p3-dokumentar/ HTTP/1.1" 200 825 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:05:07:29 +0200] "GET /artister/isabel-och-rebeccas-podcast HTTP/1.1" 200 36873 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:05:08:20 +0200] "GET /scripts/view_artist_photo.php?artist=66&size=2 HTTP/1.1" 200 37571 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
msnbot-157-55-32-153.search.msn.com - - [19/Sep/2013:05:08:38 +0200] "GET /artister/det-goda-samtalet/ HTTP/1.1" 200 830 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
c83-250-76-189.bredband.comhem.se - - [19/Sep/2013:05:13:59 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 304 175 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAPBJS)"
c83-250-76-189.bredband.comhem.se - - [19/Sep/2013:05:13:59 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 304 175 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAPBJS)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:05:14:37 +0200] "GET /images/blog/uploads/1307111242.jpg HTTP/1.1" 200 36723 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-36.googlebot.com - - [19/Sep/2013:05:18:32 +0200] "GET /img/alexochsigge.jpg HTTP/1.1" 200 36800 "-" "Googlebot-Image/1.0"
88-148-153-69.bb.dnainternet.fi - - [19/Sep/2013:05:19:25 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19710 "http://atmycasa.blogspot.fi/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
88-148-153-69.bb.dnainternet.fi - - [19/Sep/2013:05:19:25 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.fi/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
88-148-153-69.bb.dnainternet.fi - - [19/Sep/2013:05:19:25 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 200 17337 "http://atmycasa.blogspot.fi/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:05:20:36 +0200] "GET /artister/smaka-pa-den-podcast HTTP/1.1" 200 36864 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:05:21:18 +0200] "GET /scripts/view_artist_photo.php?artist=157&size=7 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:05:25:02 +0200] "GET /artister/silly-season-podden HTTP/1.1" 200 36857 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
crawl-66-249-78-155.googlebot.com - - [19/Sep/2013:05:25:45 +0200] "GET /artister/pitbull-ft-christina-aguilera HTTP/1.1" 200 36882 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
c-50-131-186-99.hsd1.ca.comcast.net - - [19/Sep/2013:05:26:48 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19710 "http://atmycasa.blogspot.co.nz/2013/07/nya-hm-kuddar.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
88-148-153-69.bb.dnainternet.fi - - [19/Sep/2013:05:26:48 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19710 "http://atmycasa.blogspot.fi/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
c-50-131-186-99.hsd1.ca.comcast.net - - [19/Sep/2013:05:26:48 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.co.nz/2013/07/nya-hm-kuddar.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
88-148-153-69.bb.dnainternet.fi - - [19/Sep/2013:05:26:48 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.fi/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
c-50-131-186-99.hsd1.ca.comcast.net - - [19/Sep/2013:05:26:48 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 200 17337 "http://atmycasa.blogspot.co.nz/2013/07/nya-hm-kuddar.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:05:27:48 +0200] "GET /scripts/view_artist_photo.php?artist=3&size=2 HTTP/1.1" 200 37562 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
